comment_id,token,polarity,lime_weight,shap_weight,ig_weight,deeplift_weight,human_annot,exai4_mean,exai4_median,exai3_mean,exai3_median,exai2_mean,exai2_median,lime_hard,shap_hard,ig_hard,deeplift_hard,exai4_mean_hard,exai4_median_hard,exai3_mean_hard,exai3_median_hard,exai2_mean_hard
1025,العائلة,Positive,0.02983758570670081,-0.06829186573135793,-0.5455864965288606,-0.3827672004699707,0,-0.2417019942558721,-0.22552953310066431,-0.19468025885117257,-0.06829186573135793,-0.01922714001232856,-0.01922714001232856,1,1,1,1,0,0,0,1,1
1025,الفندق,Positive,-0.45632875620447344,-0.06829186573135793,0.05012841546745084,1.0,0,0.13137694838290487,-0.009081725131953544,-0.15816406882279352,-0.06829186573135793,-0.2623103109679157,-0.2623103109679157,1,1,1,1,1,1,1,1,0
1025,به,Positive,-0.408023843221223,-0.42690745827281207,-0.8724487817580938,-0.4249444007873535,0,-0.5330811210098706,-0.4259259295300828,-0.5691266944173763,-0.42690745827281207,-0.4174656507470175,-0.4174656507470175,1,0,1,1,0,0,0,1,0
1025,نادى,Positive,-0.5855496644895449,-0.42690745827281207,-0.5160174094176893,-0.028300762176513672,0,-0.38919382358914,-0.47146243384525066,-0.5094915107266821,-0.5160174094176893,-0.5062285613811786,-0.5062285613811786,1,0,1,1,0,0,0,1,0
1025,خاص,Positive,-0.23019901925839492,-0.42690745827281207,-0.7786084674434859,-0.39712876081466675,0,-0.4582109264473399,-0.4120181095437394,-0.4785716483248976,-0.42690745827281207,-0.3285532387656035,-0.3285532387656035,1,0,1,1,0,0,0,1,0
1025,و,Positive,-0.2674527439277593,-0.42690745827281207,-0.5081176201833546,-0.2375640869140625,0,-0.3600104773244971,-0.3471801011002857,-0.40082594079464196,-0.42690745827281207,-0.3471801011002857,-0.3471801011002857,1,1,1,1,1,0,1,1,1
1025,برنامج,Positive,-0.1665957131604736,-0.42690745827281207,-0.7886065708109757,-0.32640647888183594,0,-0.42712905528152434,-0.376656968577324,-0.4607032474147538,-0.42690745827281207,-0.29675158571664284,-0.29675158571664284,1,0,1,1,0,0,0,1,0
1025,خاص,Positive,-0.23019901925839492,-0.42690745827281207,-0.7644317327358808,-0.3423965573310852,0,-0.44098369189954323,-0.38465200780194864,-0.47384607008902924,-0.42690745827281207,-0.3285532387656035,-0.3285532387656035,1,0,1,1,0,0,0,1,0
1025,بالاط,Positive,-0.10431662425871124,-0.42690745827281207,-0.2062949776780847,-0.21017968654632568,0,-0.23692468668898342,-0.2082373321122052,-0.245839686736536,-0.2062949776780847,-0.26561204126576166,-0.26561204126576166,1,0,1,1,0,0,0,1,0
1025,##فال,Positive,-0.5144740519579112,-0.42690745827281207,-0.30081570411448566,-0.1713382601737976,0,-0.35338386862975163,-0.36386158119364886,-0.41406573811506964,-0.42690745827281207,-0.4706907551153616,-0.4706907551153616,1,0,1,1,0,0,0,1,0
1025,و,Positive,-0.2674527439277593,0.28455016725743754,-0.161899754821618,-0.278445303440094,0,-0.10581190873300844,-0.21467624937468865,-0.04826744383064659,-0.161899754821618,0.008548711664839115,0.008548711664839115,1,1,1,1,1,0,1,1,1
1025,هو,Positive,-0.47312221070553206,0.28455016725743754,-0.37911232797791716,-0.1086416244506836,0,-0.16908149896917382,-0.24387697621430038,-0.18922812380867057,-0.37911232797791716,-0.09428602172404726,-0.09428602172404726,1,1,1,1,0,0,0,1,1
1025,رائع,Positive,1.0,1.0,0.16054612140898272,0.10693740844726562,1,0.566870882464062,0.5802730607044914,0.7201820404696608,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1
1025,و,Positive,-0.2674527439277593,1.0,-0.30166809039919074,-0.3917686939239502,0,0.00977761793727494,-0.284560417163475,0.1436263885576833,-0.2674527439277593,0.36627362803612035,0.36627362803612035,1,1,1,1,1,0,1,1,1
1025,قد,Positive,-0.15191550883252924,0.7082040444989677,-0.03788058124260718,-0.13168907165527344,0,0.09667972069213945,-0.08478482644894031,0.1728026514746104,-0.03788058124260718,0.2781442678332192,0.2781442678332192,1,1,1,1,1,0,1,1,1
1025,ترك,Positive,0.006112871960227029,0.7082040444989677,-0.6799371695058062,-0.17736130952835083,0,-0.03574539064374058,-0.0856242187840619,0.011459915651129507,0.006112871960227029,0.35715845822959735,0.35715845822959735,1,1,1,1,1,0,1,1,1
1025,انطباع,Positive,0.17604992745965853,0.7082040444989677,-0.22816468938918277,-0.8316054344177246,0,-0.043879037962070294,-0.026057380964762122,0.2186964275231478,0.17604992745965853,0.4421269859793131,0.4421269859793131,1,1,1,1,1,1,1,1,1
1025,رائع,Positive,1.0,0.7082040444989677,0.20966061237388978,0.1306232213973999,1,0.5121219695675643,0.4589323284364287,0.6392882189576191,0.7082040444989677,0.8541020222494838,0.8541020222494838,1,1,1,1,1,1,1,1,1
1025,لدى,Positive,-0.20855717993132772,-0.45224591334995046,-0.2047397051766474,-0.3927214741706848,0,-0.3145660681571526,-0.30063932705100627,-0.28851426615264186,-0.20855717993132772,-0.3304015466406391,-0.3304015466406391,1,0,1,1,0,0,0,1,0
1025,اطفال,Positive,-0.5286327661509611,-0.45224591334995046,-1.0,-0.7665995955467224,0,-0.6868695687619085,-0.6476161808488418,-0.6602928931669706,-0.5286327661509611,-0.4904393397504558,-0.4904393397504558,1,0,0,1,0,0,0,1,0
1025,##ى,Positive,-0.08036114901982838,-0.45224591334995046,-0.39129732673692597,-0.08626455068588257,0,-0.25254223494814687,-0.23878093871140427,-0.3079681297022349,-0.39129732673692597,-0.2663035311848894,-0.2663035311848894,1,0,1,1,0,0,0,1,0
1025,-,Positive,-0.6217827819255637,-0.45224591334995046,-0.3373523607767662,0.5528315305709839,0,-0.21463738137032418,-0.39479913706335834,-0.47046035201742686,-0.45224591334995046,-0.5370143476377571,-0.5370143476377571,1,1,1,1,0,0,0,1,0
1025,الخدمة,Positive,-0.1437960332049597,-0.016376525582835755,-0.6933111346206211,0.21075880527496338,0,-0.1606812220333633,-0.08008627939389773,-0.2844945644694722,-0.1437960332049597,-0.08008627939389773,-0.08008627939389773,1,1,1,1,0,0,0,1,1
1025,ممتازة,Positive,-0.16881811165676064,-0.016376525582835755,-0.06062146328772211,-0.12438851594924927,1,-0.09255115411914194,-0.09250498961848569,-0.08193870017577283,-0.06062146328772211,-0.0925973186197982,-0.0925973186197982,1,1,1,1,0,0,1,1,1
1025,-,Positive,-0.6217827819255637,-0.016376525582835755,-0.4061195118838078,0.06326508522033691,0,-0.24525343354296758,-0.21124801873332177,-0.3480929397974024,-0.4061195118838078,-0.3190796537541997,-0.3190796537541997,1,1,1,1,0,0,0,1,0
1025,البو,Positive,-0.5587406166152975,-0.016376525582835755,-0.34894921173276483,0.241074800491333,0,-0.17074788835989127,-0.1826628686578003,-0.30802211797696605,-0.34894921173276483,-0.28755857109906663,-0.28755857109906663,1,1,1,1,0,0,0,1,0
1025,##فيه,Positive,-0.47315285634533877,-0.6658921406750926,-0.4080511085222578,-1.0,0,-0.6367740263856723,-0.5695224985102156,-0.5156987018475631,-0.47315285634533877,-0.5695224985102156,-0.5695224985102156,1,0,1,0,0,0,0,1,0
1025,يحتاج,Positive,-0.5014076412300538,-0.6658921406750926,-0.6475217310823334,-0.616321861743927,0,-0.6077858436828516,-0.6319217964131302,-0.6049405043291599,-0.6475217310823334,-0.5836498909525731,-0.5836498909525731,1,0,1,1,0,0,0,1,0
1025,مزيد,Positive,-0.5100978903148083,-0.6156876830359197,-0.5412155296904155,0.03513956069946289,0,-0.40796538558542017,-0.5256567100026119,-0.5556670343470479,-0.5412155296904155,-0.562892786675364,-0.562892786675364,1,0,1,1,0,0,0,1,0
1025,من,Positive,-0.23022937438851054,-0.6156876830359197,-0.06299312227674103,-0.414614737033844,0,-0.33088122918375384,-0.32242205571117727,-0.30297005990039044,-0.23022937438851054,-0.4229585287122151,-0.4229585287122151,1,0,1,1,0,0,0,1,0
1025,الاهتمام,Positive,0.18565397669323191,-0.5161380047447935,-0.30546715453008355,0.055988311767578125,0,-0.14499071770351676,-0.12473942138125271,-0.21198372752721506,-0.30546715453008355,-0.16524201402578081,-0.16524201402578081,1,0,1,1,0,0,0,1,1
1025,من,Positive,-0.23022937438851054,-0.5161380047447935,0.14628269414472705,-0.5911993980407715,0,-0.29782102075733713,-0.37318368956665204,-0.2000282283295257,-0.23022937438851054,-0.37318368956665204,-0.37318368956665204,1,0,1,1,0,0,0,1,0
1025,الصعب,Positive,-0.5355975914407525,-0.5161380047447935,-0.45875028762706194,0.3599686622619629,0,-0.2876293053876613,-0.48744414618592774,-0.5034952946042027,-0.5161380047447935,-0.5258677980927731,-0.5258677980927731,1,0,1,1,0,0,0,1,0
1025,جدا,Positive,-0.5286542113264954,-0.5161380047447935,-0.5168490840487381,0.17431247234344482,0,-0.34683220694414557,-0.5164935443967658,-0.520547100040009,-0.5168490840487381,-0.5223961080356445,-0.5223961080356445,1,0,1,1,0,0,0,1,0
1025,ان,Positive,-0.5800360993850449,-0.7093551661945676,-0.27527534258873343,-0.3033662438392639,0,-0.46700821300190243,-0.4417011716121544,-0.5215555360561153,-0.5800360993850449,-0.6446956327898062,-0.6446956327898062,1,0,1,1,0,0,0,1,0
1025,تعرف,Positive,-0.5079347743480038,-0.7093551661945676,0.3279096623038298,0.15879619121551514,0,-0.18264602175580663,-0.17456929156624434,-0.29646009274624724,-0.5079347743480038,-0.6086449702712857,-0.6086449702712857,1,0,1,1,0,0,0,1,0
1025,المدة,Positive,-0.5675474228196855,-0.7093551661945676,-0.5710598070894105,-0.3858017325401306,0,-0.5584410321609485,-0.5693036149545481,-0.6159874653678878,-0.5710598070894105,-0.6384512945071266,-0.6384512945071266,1,0,1,1,0,0,0,1,0
1025,التى,Positive,-0.34237995070899485,-0.7093551661945676,-0.4690458889251431,-0.29538631439208984,0,-0.4540418300551988,-0.405712919817069,-0.5069270019429019,-0.4690458889251431,-0.5258675584517812,-0.5258675584517812,1,0,1,1,0,0,0,1,0
1025,قضيتها,Positive,-0.20112209483613241,-0.7093551661945676,-0.29122023709625455,-0.5812305212020874,0,-0.4457320048322605,-0.436225379149171,-0.4005658327089849,-0.29122023709625455,-0.45523863051535,-0.45523863051535,1,0,1,1,0,0,0,1,0
1025,بالمكان,Positive,-0.41535887653747083,-0.7093551661945676,-0.1423560145357865,-0.20020687580108643,0,-0.3668192332672278,-0.30778287616927863,-0.4223566857559416,-0.41535887653747083,-0.5623570213660192,-0.5623570213660192,1,0,1,1,0,0,0,1,0
1025,فال,Positive,-0.5144740519579112,-0.7093551661945676,-0.23909776722316478,-0.6398929953575134,0,-0.5257049951832893,-0.5771835236577123,-0.4876423284585479,-0.5144740519579112,-0.6119146090762394,-0.6119146090762394,1,0,1,1,0,0,0,1,0
1025,##وقت,Positive,-0.4907597283501939,-0.7093551661945676,-0.21463398861599925,-0.5674211382865906,0,-0.49554250536183786,-0.5290904333183922,-0.47158296105358694,-0.4907597283501939,-0.6000574472723808,-0.6000574472723808,1,0,1,1,0,0,0,1,0
1025,يمض,Positive,-0.22998005576458969,-0.680043805433585,-0.14790584777581828,0.1259218454360962,0,-0.2330019658844742,-0.18894295177020398,-0.3526432363246643,-0.22998005576458969,-0.45501193059908734,-0.45501193059908734,1,0,1,1,0,0,0,1,0
1025,##ى,Positive,-0.08036114901982838,-0.680043805433585,-0.18326582308735295,-0.49164700508117676,0,-0.3588294456554858,-0.33745641408426486,-0.31455692584692213,-0.18326582308735295,-0.3802024772267067,-0.3802024772267067,1,0,1,1,0,0,0,1,0
1025,دون,Positive,-0.42226106537381103,-0.680043805433585,0.01306938195248275,-0.39841151237487793,0,-0.37191175030744783,-0.4103362888743445,-0.36307849628497113,-0.42226106537381103,-0.5511524354036981,-0.5511524354036981,1,0,1,1,0,0,0,1,0
1025,ان,Positive,-0.5800360993850449,-0.680043805433585,-0.19447064466612551,-0.38413751125335693,0,-0.4596720151845281,-0.4820868053192009,-0.4848501831615852,-0.5800360993850449,-0.630039952409315,-0.630039952409315,1,0,1,1,0,0,0,1,0
1025,تشعر,Positive,-0.5378702203350896,-0.680043805433585,-0.17683553296093535,-0.04522740840911865,0,-0.3599942417846822,-0.35735287664801246,-0.46491651957653674,-0.5378702203350896,-0.6089570128843373,-0.6089570128843373,1,0,1,1,0,0,0,1,0
1025,!,Positive,-1.0,-0.711672583542211,-0.45066466505047686,-0.6174564957618713,0,-0.6949484360886398,-0.6645645396520412,-0.7207790828642292,-0.711672583542211,-0.8558362917711055,-0.8558362917711055,0,0,1,1,0,0,0,1,0
1025,!,Positive,-1.0,-0.8133064188014092,-0.44287206193901796,-0.3357388377189636,0,-0.6479793296148477,-0.6280892403702136,-0.7520594935801425,-0.8133064188014092,-0.9066532094007046,-0.9066532094007046,0,0,1,1,0,0,0,1,0
1025,!,Positive,-1.0,-1.0,-0.3894020524050682,-0.4566219449043274,0,-0.7115059993273489,-0.7283109724521637,-0.7964673508016894,-1.0,-1.0,-1.0,0,0,1,1,0,0,0,1,0
1026,ملاحظة,Negative,0.5029658120571114,0.200080442814615,-0.534722199600536,0.46827518939971924,0,0.15914981116772742,0.3341778161071671,0.056108018423730144,0.200080442814615,0.3515231274358632,0.3515231274358632,1,1,0,1,0,1,0,1,1
1026,على,Negative,0.08597785419826165,0.09758255351467282,0.8498094759888937,-0.5091689825057983,0,0.13105022529900745,0.09178020385646724,0.3444566279006094,0.09758255351467282,0.09178020385646724,0.09178020385646724,1,1,1,1,0,1,0,1,1
1026,السرير,Negative,0.08962559660273106,0.09758255351467282,-0.8178896780207159,-1.0,1,-0.407670381975828,-0.3641320407089924,-0.21022717596777066,0.08962559660273106,0.09360407505870194,0.09360407505870194,1,1,0,1,0,0,0,1,1
